
CodeIgniter v4.7.4 Command Line Tool - Server Time: 2026-08-24 20:29:30 UTC+07:00

+--------+----------------------------------------------------+------+----------------------------------------------------------------+-------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------+
| Method | Route                                              | Name | Handler                                                        | Before Filters                                                                            | After Filters                                                                        |
| auto   | permintaanPengiriman/selesai[/...]                 |      | \App\Controllers\PermintaanPengiriman::selesai                 | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/hapus[/...]                   |      | \App\Controllers\PermintaanPengiriman::hapus                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/proses[/...]                  |      | \App\Controllers\PermintaanPengiriman::proses                  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/poListProduk[/...]            |      | \App\Controllers\PermintaanPengiriman::poListProduk            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/cetak[/...]                   |      | \App\Controllers\PermintaanPengiriman::cetak                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/pilihCetak[/...]              |      | \App\Controllers\PermintaanPengiriman::pilihCetak              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/ambilStok[/...]               |      | \App\Controllers\PermintaanPengiriman::ambilStok               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/itemPo[/...]                  |      | \App\Controllers\PermintaanPengiriman::itemPo                  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/cekNoDo[/...]                 |      | \App\Controllers\PermintaanPengiriman::cekNoDo                 | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/simpanRencana[/...]           |      | \App\Controllers\PermintaanPengiriman::simpanRencana           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/updateRencanaDokumen[/...]    |      | \App\Controllers\PermintaanPengiriman::updateRencanaDokumen    | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/updateDetailNoPo[/...]        |      | \App\Controllers\PermintaanPengiriman::updateDetailNoPo        | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/updateDetailTanggalPo[/...]   |      | \App\Controllers\PermintaanPengiriman::updateDetailTanggalPo   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/updateTanggalPengiriman[/...] |      | \App\Controllers\PermintaanPengiriman::updateTanggalPengiriman | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/updateDetailPelanggan[/...]   |      | \App\Controllers\PermintaanPengiriman::updateDetailPelanggan   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/kirimProduk[/...]             |      | \App\Controllers\PermintaanPengiriman::kirimProduk             | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/langsung[/...]                |      | \App\Controllers\PermintaanPengiriman::langsung                | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/pisahkanPoTerkirim[/...]      |      | \App\Controllers\PermintaanPengiriman::pisahkanPoTerkirim      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/poTujuanSplit[/...]           |      | \App\Controllers\PermintaanPengiriman::poTujuanSplit           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/tampilRencana[/...]           |      | \App\Controllers\PermintaanPengiriman::tampilRencana           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/hapusRencana[/...]            |      | \App\Controllers\PermintaanPengiriman::hapusRencana            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/hapusItemPermintaan[/...]     |      | \App\Controllers\PermintaanPengiriman::hapusItemPermintaan     | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | permintaanPengiriman/hapusRiwayatPengiriman[/...]  |      | \App\Controllers\PermintaanPengiriman::hapusRiwayatPengiriman  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger                                                     |
| auto   | po/__construct[/...]                               |      | \App\Controllers\Po::__construct                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/data[/...]                                      |      | \App\Controllers\Po::data                                      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/listData[/...]                                  |      | \App\Controllers\Po::listData                                  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/input[/...]                                     |      | \App\Controllers\Po::input                                     | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/import[/...]                                    |      | \App\Controllers\Po::import                                    | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/previewImport[/...]                             |      | \App\Controllers\Po::previewImport                             | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/simpanImport[/...]                              |      | \App\Controllers\Po::simpanImport                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/tampilDataTemp[/...]                            |      | \App\Controllers\Po::tampilDataTemp                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/hapusDraftPo[/...]                              |      | \App\Controllers\Po::hapusDraftPo                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/ambilDataBarang[/...]                           |      | \App\Controllers\Po::ambilDataBarang                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/listDataBarang[/...]                            |      | \App\Controllers\Po::listDataBarang                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/simpanItem[/...]                                |      | \App\Controllers\Po::simpanItem                                | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/selesaiTransaksi[/...]                          |      | \App\Controllers\Po::selesaiTransaksi                          | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/hapusItem[/...]                                 |      | \App\Controllers\Po::hapusItem                                 | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/modalCariBarang[/...]                           |      | \App\Controllers\Po::modalCariBarang                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/modalPo[/...]                                   |      | \App\Controllers\Po::modalPo                                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/hapusTransaksi[/...]                            |      | \App\Controllers\Po::hapusTransaksi                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/edit[/...]                                      |      | \App\Controllers\Po::edit                                      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/progress[/...]                                  |      | \App\Controllers\Po::progress                                  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/ambilTotalBerat[/...]                           |      | \App\Controllers\Po::ambilTotalBerat                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/ambilTotalHarga[/...]                           |      | \App\Controllers\Po::ambilTotalHarga                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/tampilDataDetail[/...]                          |      | \App\Controllers\Po::tampilDataDetail                          | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/hapusItemDetail[/...]                           |      | \App\Controllers\Po::hapusItemDetail                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/daftarPoTujuanClose[/...]                       |      | \App\Controllers\Po::daftarPoTujuanClose                       | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/koreksiQtyItem[/...]                            |      | \App\Controllers\Po::koreksiQtyItem                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/closeItem[/...]                                 |      | \App\Controllers\Po::closeItem                                 | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/reopenCloseLog[/...]                            |      | \App\Controllers\Po::reopenCloseLog                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/closePo[/...]                                   |      | \App\Controllers\Po::closePo                                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/editItem[/...]                                  |      | \App\Controllers\Po::editItem                                  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/updateNopo[/...]                                |      | \App\Controllers\Po::updateNopo                                | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/simpanItemDetail[/...]                          |      | \App\Controllers\Po::simpanItemDetail                          | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/updatePelanggan[/...]                           |      | \App\Controllers\Po::updatePelanggan                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | po/updateTanggal[/...]                             |      | \App\Controllers\Po::updateTanggal                             | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poHabisPakai                                       |      | \App\Controllers\PoHabisPakai::index                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | poHabisPakai/index[/...]                           |      | \App\Controllers\PoHabisPakai::index                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | poHabisPakai/simpan[/...]                          |      | \App\Controllers\PoHabisPakai::simpan                          | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | poHabisPakai/terima[/...]                          |      | \App\Controllers\PoHabisPakai::terima                          | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | poKeluar/__construct[/...]                         |      | \App\Controllers\PoKeluar::__construct                         | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/data[/...]                                |      | \App\Controllers\PoKeluar::data                                | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/input[/...]                               |      | \App\Controllers\PoKeluar::input                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/simpan[/...]                              |      | \App\Controllers\PoKeluar::simpan                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/detail[/...]                              |      | \App\Controllers\PoKeluar::detail                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/edit[/...]                                |      | \App\Controllers\PoKeluar::edit                                | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/update[/...]                              |      | \App\Controllers\PoKeluar::update                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/cetak[/...]                               |      | \App\Controllers\PoKeluar::cetak                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/pilihanAktif[/...]                        |      | \App\Controllers\PoKeluar::pilihanAktif                        | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/daftarPoAktifUntukTipe[/...]              |      | \App\Controllers\PoKeluar::daftarPoAktifUntukTipe              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/terimaQty[/...]                           |      | \App\Controllers\PoKeluar::terimaQty                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/batalkanQty[/...]                         |      | \App\Controllers\PoKeluar::batalkanQty                         | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/batal[/...]                               |      | \App\Controllers\PoKeluar::batal                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | poKeluar/hapus[/...]                               |      | \App\Controllers\PoKeluar::hapus                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | produksi/__construct[/...]                         |      | \App\Controllers\Produksi::__construct                         | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/data[/...]                                |      | \App\Controllers\Produksi::data                                | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/input[/...]                               |      | \App\Controllers\Produksi::input                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/simpanOtomatis[/...]                      |      | \App\Controllers\Produksi::simpanOtomatis                      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/listData[/...]                            |      | \App\Controllers\Produksi::listData                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/ambilDataMaterial[/...]                   |      | \App\Controllers\Produksi::ambilDataMaterial                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/modalCariMaterial[/...]                   |      | \App\Controllers\Produksi::modalCariMaterial                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/hitungOtomatis[/...]                      |      | \App\Controllers\Produksi::hitungOtomatis                      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/listDataMaterial[/...]                    |      | \App\Controllers\Produksi::listDataMaterial                    | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/tampilDataTemp[/...]                      |      | \App\Controllers\Produksi::tampilDataTemp                      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/simpanItem[/...]                          |      | \App\Controllers\Produksi::simpanItem                          | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/hapusItem[/...]                           |      | \App\Controllers\Produksi::hapusItem                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/hapusSemuaTemp[/...]                      |      | \App\Controllers\Produksi::hapusSemuaTemp                      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/selesaiTransaksi[/...]                    |      | \App\Controllers\Produksi::selesaiTransaksi                    | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/edit[/...]                                |      | \App\Controllers\Produksi::edit                                | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/update[/...]                              |      | \App\Controllers\Produksi::update                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | produksi/hapusTransaksi[/...]                      |      | \App\Controllers\Produksi::hapusTransaksi                      | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | satuan/__construct[/...]                           |      | \App\Controllers\Satuan::__construct                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan                                             |      | \App\Controllers\Satuan::index                                 | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | satuan/index[/...]                                 |      | \App\Controllers\Satuan::index                                 | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan/listData[/...]                              |      | \App\Controllers\Satuan::listData                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan/pemakaian[/...]                             |      | \App\Controllers\Satuan::pemakaian                             | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan/formtambah[/...]                            |      | \App\Controllers\Satuan::formtambah                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan/simpandata[/...]                            |      | \App\Controllers\Satuan::simpandata                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan/formedit[/...]                              |      | \App\Controllers\Satuan::formedit                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan/updatedata[/...]                            |      | \App\Controllers\Satuan::updatedata                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | satuan/hapus[/...]                                 |      | \App\Controllers\Satuan::hapus                                 | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
| auto   | stok/__construct[/...]                             |      | \App\Controllers\Stok::__construct                             | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stok                                               |      | \App\Controllers\Stok::index                                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | stok/index[/...]                                   |      | \App\Controllers\Stok::index                                   | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stok/data[/...]                                    |      | \App\Controllers\Stok::data                                    | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stok/cetakLaporan[/...]                            |      | \App\Controllers\Stok::cetakLaporan                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stok/cetakLaporan1[/...]                           |      | \App\Controllers\Stok::cetakLaporan1                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stok/cetak_stok_produk_periode[/...]               |      | \App\Controllers\Stok::cetak_stok_produk_periode               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stokmaterial/__construct[/...]                     |      | \App\Controllers\Stokmaterial::__construct                     | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stokmaterial                                       |      | \App\Controllers\Stokmaterial::index                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | stokmaterial/index[/...]                           |      | \App\Controllers\Stokmaterial::index                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | stokmaterial/data[/...]                            |      | \App\Controllers\Stokmaterial::data                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/pemakaian[/...]                           |      | \App\Controllers\Supplier::pemakaian                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier                                           |      | \App\Controllers\Supplier::index                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | supplier/index[/...]                               |      | \App\Controllers\Supplier::index                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/listData[/...]                            |      | \App\Controllers\Supplier::listData                            | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/listDataView[/...]                        |      | \App\Controllers\Supplier::listDataView                        | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/formtambah[/...]                          |      | \App\Controllers\Supplier::formtambah                          | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/simpan[/...]                              |      | \App\Controllers\Supplier::simpan                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/modalData[/...]                           |      | \App\Controllers\Supplier::modalData                           | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/update[/...]                              |      | \App\Controllers\Supplier::update                              | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | supplier/hapus[/...]                               |      | \App\Controllers\Supplier::hapus                               | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterGudang                                        |
| auto   | users                                              |      | \App\Controllers\Users::index                                  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterAdmin FilterPimpinan filterKasir filterGudang |
| auto   | users/index[/...]                                  |      | \App\Controllers\Users::index                                  | featureMaintenance csrf filterAdmin FilterPimpinan filterKasir filterGudang touchActivity | csrfTokenResponse activityLogger filterKasir filterGudang                            |
